year,month,lat,lng,weight
8,6,-5,82,0.00029
8,6,-5,97,0.00084
8,6,-5,98,0.00038
8,6,-5,100,0.00034
8,6,-4,46,0.00060
8,6,-4,47,0.00026
8,6,-4,48,0.00035
8,6,-4,50,0.00029
8,6,-4,51,0.00077
8,6,-4,52,0.00075
8,6,-4,53,0.00178
8,6,-4,54,0.00187
8,6,-4,55,0.00072
8,6,-4,56,0.00057
8,6,-4,57,0.00034
8,6,-4,58,0.00046
8,6,-4,59,0.00044
8,6,-4,60,0.00078
8,6,-4,61,0.00066
8,6,-4,62,0.00068
8,6,-4,63,0.00164
8,6,-4,64,0.00094
8,6,-4,65,0.00088
8,6,-4,68,0.00028
8,6,-4,69,0.00067
8,6,-4,70,0.00068
8,6,-4,71,0.00078
8,6,-4,72,0.00043
8,6,-4,73,0.00037
8,6,-4,75,0.00030
8,6,-4,79,0.00062
8,6,-4,81,0.00044
8,6,-4,82,0.00037
8,6,-4,96,0.00026
8,6,-4,97,0.00030
8,6,-4,98,0.00031
8,6,-4,99,0.00033
8,6,-3,41,0.00027
8,6,-3,42,0.00027
8,6,-3,43,0.00033
8,6,-3,51,0.00066
8,6,-3,52,0.00064
8,6,-3,53,0.00067
8,6,-3,54,0.00059
8,6,-3,55,0.00033
8,6,-3,59,0.00033
8,6,-3,60,0.00036
8,6,-3,61,0.00058
8,6,-3,62,0.00064
8,6,-3,63,0.00040
8,6,-3,64,0.00080
8,6,-3,65,0.00051
8,6,-3,66,0.00049
8,6,-3,67,0.00032
8,6,-3,68,0.00112
8,6,-3,70,0.00039
8,6,-3,71,0.00075
8,6,-3,72,0.00144
8,6,-3,73,0.00113
8,6,-3,74,0.00089
8,6,-3,76,0.00027
8,6,-3,77,0.00026
8,6,-3,78,0.00028
8,6,-3,79,0.00036
8,6,-3,80,0.00045
8,6,-3,81,0.00039
8,6,-3,83,0.00040
8,6,-3,85,0.00049
8,6,-3,88,0.00037
8,6,-3,89,0.00041
8,6,-3,91,0.00047
8,6,-3,92,0.00036
8,6,-3,94,0.00057
8,6,-3,95,0.00102
8,6,-2,48,0.00078
8,6,-2,50,0.00038
8,6,-2,54,0.00104
8,6,-2,59,0.00037
8,6,-2,60,0.00039
8,6,-2,61,0.00064
8,6,-2,62,0.00059
8,6,-2,63,0.00073
8,6,-2,64,0.00039
8,6,-2,65,0.00026
8,6,-2,66,0.00033
8,6,-2,67,0.00027
8,6,-2,68,0.00062
8,6,-2,69,0.00068
8,6,-2,70,0.00056
8,6,-2,71,0.00054
8,6,-2,72,0.00042
8,6,-2,75,0.00050
8,6,-2,76,0.00042
8,6,-2,77,0.00045
8,6,-2,78,0.00039
8,6,-2,79,0.00060
8,6,-2,80,0.00098
8,6,-2,81,0.00059
8,6,-2,82,0.00086
8,6,-2,83,0.00061
8,6,-2,84,0.00031
8,6,-2,85,0.00038
8,6,-2,87,0.00048
8,6,-2,88,0.00044
8,6,-2,89,0.00036
8,6,-2,90,0.00036
8,6,-2,91,0.00031
8,6,-2,92,0.00036
8,6,-2,93,0.00027
8,6,-2,94,0.00056
8,6,-2,95,0.00029
8,6,-2,96,0.00036
8,6,-1,48,0.00025
8,6,-1,52,0.00041
8,6,-1,56,0.00035
8,6,-1,57,0.00031
8,6,-1,58,0.00027
8,6,-1,60,0.00033
8,6,-1,62,0.00053
8,6,-1,65,0.00029
8,6,-1,67,0.00054
8,6,-1,68,0.00035
8,6,-1,69,0.00030
8,6,-1,70,0.00034
8,6,-1,71,0.00025
8,6,-1,72,0.00027
8,6,-1,73,0.00058
8,6,-1,74,0.00065
8,6,-1,75,0.00035
8,6,-1,76,0.00036
8,6,-1,77,0.00028
8,6,-1,78,0.00048
8,6,-1,79,0.00065
8,6,-1,80,0.00067
8,6,-1,81,0.00073
8,6,-1,82,0.00057
8,6,-1,83,0.00062
8,6,-1,84,0.00047
8,6,-1,85,0.00070
8,6,-1,86,0.00065
8,6,-1,87,0.00073
8,6,-1,88,0.00084
8,6,-1,89,0.00060
8,6,-1,90,0.00043
8,6,-1,91,0.00035
8,6,-1,218,0.00025
8,6,-1,219,0.00025
8,6,-1,266,0.00029
8,6,-1,272,0.00029
8,6,0,47,0.00027
8,6,0,75,0.00038
8,6,0,77,0.00036
8,6,0,78,0.00044
8,6,0,79,0.00062
8,6,0,80,0.00032
8,6,0,81,0.00029
8,6,0,82,0.00041
8,6,0,83,0.00205
8,6,0,84,0.00073
8,6,0,85,0.00050
8,6,0,86,0.00031
8,6,0,87,0.00040
8,6,0,88,0.00065
8,6,0,89,0.00040
8,6,0,218,0.00028
8,6,0,219,0.00027
8,6,0,249,0.00036
8,6,0,264,0.00028
8,6,0,265,0.00059
8,6,0,271,0.00027
8,6,1,45,0.00044
8,6,1,50,0.00043
8,6,1,60,0.00034
8,6,1,61,0.00029
8,6,1,76,0.00117
8,6,1,78,0.00034
8,6,1,79,0.00078
8,6,1,80,0.00122
8,6,1,81,0.00053
8,6,1,85,0.00060
8,6,1,86,0.00036
8,6,1,246,0.00041
8,6,1,259,0.00044
8,6,1,261,0.00049
8,6,1,262,0.00041
8,6,1,263,0.00058
8,6,1,264,0.00037
8,6,1,265,0.00049
8,6,1,266,0.00029
8,6,1,267,0.00034
8,6,2,61,0.00047
8,6,2,62,0.00037
8,6,2,66,0.00043
8,6,2,67,0.00123
8,6,2,68,0.00076
8,6,2,76,0.00032
8,6,2,77,0.00028
8,6,2,78,0.00026
8,6,2,79,0.00029
8,6,2,89,0.00044
8,6,2,90,0.00027
8,6,2,259,0.00032
8,6,2,260,0.00038
8,6,2,261,0.00038
8,6,2,262,0.00027
8,6,2,263,0.00027
8,6,2,264,0.00027
8,6,2,265,0.00032
8,6,2,266,0.00027
8,6,2,267,0.00031
8,6,2,268,0.00046
8,6,2,269,0.00037
8,6,2,270,0.00027
8,6,2,271,0.00028
8,6,2,273,0.00042
8,6,2,276,0.00029
8,6,3,49,0.00037
8,6,3,50,0.00031
8,6,3,51,0.00032
8,6,3,58,0.00036
8,6,3,60,0.00081
8,6,3,61,0.00040
8,6,3,62,0.00060
8,6,3,63,0.00045
8,6,3,64,0.00114
8,6,3,66,0.00199
8,6,3,67,0.00078
8,6,3,70,0.00043
8,6,3,71,0.00069
8,6,3,72,0.00030
8,6,3,73,0.00125
8,6,3,74,0.00086
8,6,3,75,0.00027
8,6,3,76,0.00062
8,6,3,77,0.00206
8,6,3,85,0.00035
8,6,3,90,0.00066
8,6,3,260,0.00034
8,6,3,266,0.00029
8,6,3,267,0.00025
8,6,3,268,0.00035
8,6,3,269,0.00051
8,6,3,270,0.00048
8,6,3,271,0.00067
8,6,3,272,0.00086
8,6,4,50,0.00036
8,6,4,51,0.00041
8,6,4,54,0.00040
8,6,4,55,0.00039
8,6,4,56,0.00042
8,6,4,57,0.00047
8,6,4,58,0.00068
8,6,4,59,0.00065
8,6,4,60,0.00036
8,6,4,61,0.00036
8,6,4,62,0.00069
8,6,4,63,0.00057
8,6,4,64,0.00097
8,6,4,66,0.00112
8,6,4,67,0.00033
8,6,4,68,0.00044
8,6,4,69,0.00039
8,6,4,74,0.00088
8,6,4,75,0.00105
8,6,4,76,0.00085
8,6,4,77,0.00053
8,6,4,79,0.00085
8,6,4,80,0.00044
8,6,4,81,0.00044
8,6,4,82,0.00032
8,6,4,83,0.00061
8,6,4,84,0.00108
8,6,4,89,0.00042
8,6,4,262,0.00030
8,6,4,266,0.00043
8,6,4,267,0.00051
8,6,4,268,0.00040
8,6,4,269,0.00046
8,6,4,270,0.00039
8,6,4,271,0.00041
8,6,4,272,0.00061
8,6,4,274,0.00026
8,6,5,50,0.00030
8,6,5,51,0.00064
8,6,5,52,0.00058
8,6,5,53,0.00081
8,6,5,54,0.00048
8,6,5,55,0.00056
8,6,5,56,0.00050
8,6,5,57,0.00043
8,6,5,58,0.00029
8,6,5,59,0.00076
8,6,5,60,0.00050
8,6,5,62,0.00066
8,6,5,66,0.00171
8,6,5,67,0.00063
8,6,5,68,0.00054
8,6,5,69,0.00033
8,6,5,71,0.00032
8,6,5,74,0.00067
8,6,5,75,0.00089
8,6,5,76,0.00046
8,6,5,77,0.00044
8,6,5,78,0.00041
8,6,5,79,0.00068
8,6,5,80,0.00034
8,6,5,81,0.00031
8,6,5,82,0.00037
8,6,5,83,0.00031
8,6,5,84,0.00187
8,6,5,85,0.00155
8,6,5,86,0.00035
8,6,5,267,0.00031
8,6,5,269,0.00046
8,6,5,270,0.00047
8,6,5,271,0.00039
8,6,5,272,0.00054
8,6,5,273,0.00040
8,6,6,49,0.00028
8,6,6,50,0.00036
8,6,6,51,0.00046
8,6,6,52,0.00042
8,6,6,54,0.00034
8,6,6,55,0.00043
8,6,6,56,0.00048
8,6,6,57,0.00045
8,6,6,58,0.00035
8,6,6,60,0.00027
8,6,6,61,0.00036
8,6,6,62,0.00095
8,6,6,65,0.00089
8,6,6,66,0.00099
8,6,6,67,0.00041
8,6,6,68,0.00068
8,6,6,69,0.00215
8,6,6,70,0.00120
8,6,6,71,0.00067
8,6,6,72,0.00050
8,6,6,73,0.00034
8,6,6,74,0.00051
8,6,6,75,0.00122
8,6,6,76,0.00100
8,6,6,77,0.00060
8,6,6,78,0.00059
8,6,6,79,0.00080
8,6,6,83,0.00084
8,6,6,84,0.00063
8,6,6,86,0.00027
8,6,6,87,0.00055
8,6,6,88,0.00028
8,6,6,91,0.00025
8,6,6,271,0.00029
8,6,6,272,0.00035
8,6,6,275,0.00028
8,6,6,276,0.00031
8,6,7,50,0.00030
8,6,7,51,0.00030
8,6,7,52,0.00049
8,6,7,53,0.00053
8,6,7,54,0.00062
8,6,7,55,0.00060
8,6,7,56,0.00026
8,6,7,57,0.00064
8,6,7,58,0.00046
8,6,7,59,0.00035
8,6,7,61,0.00145
8,6,7,62,0.00091
8,6,7,65,0.00046
8,6,7,66,0.00139
8,6,7,67,0.00252
8,6,7,68,0.00064
8,6,7,69,0.00106
8,6,7,70,0.00183
8,6,7,71,0.00068
8,6,7,72,0.00054
8,6,7,73,0.00049
8,6,7,74,0.00052
8,6,7,75,0.00048
8,6,7,76,0.00054
8,6,7,77,0.00048
8,6,7,78,0.00096
8,6,7,79,0.00048
8,6,7,83,0.00132
8,6,7,84,0.00063
8,6,7,87,0.00042
8,6,7,88,0.00035
8,6,7,89,0.00030
8,6,7,90,0.00030
8,6,8,51,0.00038
8,6,8,53,0.00026
8,6,8,54,0.00069
8,6,8,55,0.00046
8,6,8,56,0.00039
8,6,8,57,0.00063
8,6,8,59,0.00046
8,6,8,60,0.00043
8,6,8,61,0.00069
8,6,8,62,0.00149
8,6,8,63,0.00076
8,6,8,64,0.00031
8,6,8,65,0.00028
8,6,8,66,0.00040
8,6,8,67,0.00114
8,6,8,68,0.00176
8,6,8,69,0.00047
8,6,8,70,0.00031
8,6,8,71,0.00062
8,6,8,72,0.00064
8,6,8,73,0.00069
8,6,8,74,0.00060
8,6,8,75,0.00050
8,6,8,78,0.00061
8,6,8,79,0.00096
8,6,8,89,0.00026
8,6,8,90,0.00068
8,6,8,106,0.00039
8,6,9,51,0.00039
8,6,9,52,0.00040
8,6,9,53,0.00027
8,6,9,54,0.00057
8,6,9,55,0.00035
8,6,9,56,0.00055
8,6,9,57,0.00031
8,6,9,58,0.00057
8,6,9,60,0.00047
8,6,9,61,0.00041
8,6,9,62,0.00036
8,6,9,63,0.00057
8,6,9,64,0.00059
8,6,9,65,0.00049
8,6,9,67,0.00037
8,6,9,68,0.00133
8,6,9,69,0.00056
8,6,9,70,0.00041
8,6,9,71,0.00166
8,6,9,72,0.00161
8,6,9,73,0.00151
8,6,9,74,0.00072
8,6,9,75,0.00077
8,6,9,79,0.00036
8,6,9,81,0.00035
8,6,9,82,0.00049
8,6,9,85,0.00026
8,6,9,90,0.00040
8,6,10,54,0.00035
8,6,10,55,0.00061
8,6,10,56,0.00087
8,6,10,57,0.00032
8,6,10,58,0.00043
8,6,10,59,0.00032
8,6,10,60,0.00058
8,6,10,61,0.00027
8,6,10,62,0.00066
8,6,10,64,0.00052
8,6,10,65,0.00074
8,6,10,66,0.00190
8,6,10,67,0.00120
8,6,10,68,0.00167
8,6,10,69,0.00058
8,6,10,70,0.00029
8,6,10,71,0.00169
8,6,10,72,0.00096
8,6,10,73,0.00057
8,6,10,74,0.00062
8,6,10,75,0.00072
8,6,10,82,0.00029
8,6,10,83,0.00036
8,6,10,87,0.00026
8,6,10,90,0.00028
8,6,11,43,0.00027
8,6,11,56,0.00037
8,6,11,57,0.00043
8,6,11,58,0.00047
8,6,11,59,0.00044
8,6,11,62,0.00055
8,6,11,64,0.00032
8,6,11,65,0.00137
8,6,11,66,0.00086
8,6,11,67,0.00147
8,6,11,68,0.00144
8,6,11,69,0.00082
8,6,11,70,0.00118
8,6,11,71,0.00128
8,6,11,72,0.00032
8,6,11,73,0.00036
8,6,11,74,0.00061
8,6,11,83,0.00067
8,6,11,84,0.00031
8,6,11,85,0.00035
8,6,11,86,0.00101
8,6,11,87,0.00049
8,6,11,88,0.00037
8,6,11,93,0.00041
8,6,12,47,0.00037
8,6,12,48,0.00029
8,6,12,56,0.00040
8,6,12,57,0.00053
8,6,12,58,0.00059
8,6,12,59,0.00054
8,6,12,61,0.00059
8,6,12,62,0.00099
8,6,12,63,0.00053
8,6,12,64,0.00039
8,6,12,65,0.00131
8,6,12,66,0.00050
8,6,12,67,0.00072
8,6,12,68,0.00157
8,6,12,69,0.00141
8,6,12,70,0.00127
8,6,12,71,0.00074
8,6,12,74,0.00118
8,6,12,81,0.00032
8,6,12,83,0.00026
8,6,12,84,0.00049
8,6,12,85,0.00041
8,6,12,86,0.00048
8,6,12,87,0.00068
8,6,13,53,0.00036
8,6,13,54,0.00030
8,6,13,56,0.00046
8,6,13,57,0.00136
8,6,13,58,0.00089
8,6,13,59,0.00071
8,6,13,60,0.00029
8,6,13,62,0.00026
8,6,13,65,0.00068
8,6,13,66,0.00037
8,6,13,67,0.00097
8,6,13,68,0.00130
8,6,13,69,0.00109
8,6,13,70,0.00061
8,6,13,71,0.00202
8,6,13,74,0.00059
8,6,13,82,0.00025
8,6,13,83,0.00046
8,6,13,86,0.00055
8,6,13,89,0.00029
8,6,14,52,0.00052
8,6,14,53,0.00084
8,6,14,54,0.00050
8,6,14,56,0.00031
8,6,14,57,0.00029
8,6,14,58,0.00050
8,6,14,60,0.00043
8,6,14,61,0.00028
8,6,14,65,0.00038
8,6,14,66,0.00062
8,6,14,67,0.00035
8,6,14,69,0.00034
8,6,14,73,0.00039
8,6,14,83,0.00027
8,6,14,84,0.00050
8,6,14,85,0.00092
8,6,14,86,0.00044
8,6,15,52,0.00057
8,6,15,53,0.00073
8,6,15,54,0.00027
8,6,15,57,0.00080
8,6,15,58,0.00051
8,6,15,59,0.00078
8,6,15,60,0.00118
8,6,15,61,0.00046
8,6,15,63,0.00046
8,6,15,64,0.00158
8,6,15,65,0.00045
8,6,15,66,0.00177
8,6,15,67,0.00075
8,6,15,68,0.00091
8,6,15,69,0.00160
8,6,15,70,0.00198
8,6,15,71,0.00090
8,6,15,73,0.00050
8,6,15,81,0.00028
8,6,15,84,0.00026
8,6,15,85,0.00036
8,6,15,86,0.00061
8,6,15,87,0.00052
8,6,15,91,0.00025
8,6,16,54,0.00027
8,6,16,55,0.00028
8,6,16,56,0.00037
8,6,16,57,0.00029
8,6,16,61,0.00026
8,6,16,63,0.00069
8,6,16,64,0.00053
8,6,16,65,0.00120
8,6,16,66,0.00068
8,6,16,67,0.00127
8,6,16,68,0.00119
8,6,16,69,0.00079
8,6,16,70,0.00068
8,6,16,72,0.00086
8,6,16,84,0.00030
8,6,16,85,0.00030
8,6,16,86,0.00043
8,6,16,87,0.00063
8,6,16,88,0.00059
8,6,16,89,0.00052
8,6,16,90,0.00040
8,6,17,58,0.00061
8,6,17,60,0.00027
8,6,17,62,0.00027
8,6,17,63,0.00065
8,6,17,64,0.00075
8,6,17,65,0.00130
8,6,17,66,0.00060
8,6,17,67,0.00088
8,6,17,68,0.00077
8,6,17,70,0.00095
8,6,17,72,0.00082
8,6,17,84,0.00029
8,6,17,86,0.00028
8,6,17,87,0.00040
8,6,17,88,0.00037
8,6,17,89,0.00037
8,6,17,90,0.00057
8,6,17,91,0.00035
8,6,18,58,0.00114
8,6,18,59,0.00078
8,6,18,61,0.00030
8,6,18,62,0.00033
8,6,18,63,0.00051
8,6,18,65,0.00192
8,6,18,66,0.00146
8,6,18,67,0.00038
8,6,18,68,0.00041
8,6,18,69,0.00032
8,6,18,86,0.00029
8,6,18,88,0.00031
8,6,18,89,0.00065
8,6,18,90,0.00066
8,6,19,58,0.00106
8,6,19,59,0.00076
8,6,19,61,0.00044
8,6,19,62,0.00038
8,6,19,63,0.00059
8,6,19,64,0.00044
8,6,19,65,0.00127
8,6,19,66,0.00041
8,6,19,67,0.00033
8,6,19,86,0.00025
8,6,19,87,0.00037
8,6,19,88,0.00031
8,6,20,58,0.00030
8,6,20,59,0.00047
8,6,20,60,0.00035
8,6,20,61,0.00036
8,6,20,62,0.00041
8,6,20,63,0.00099
8,6,20,64,0.00054
8,6,20,65,0.00079
8,6,20,66,0.00073
8,6,20,72,0.00040
8,6,21,60,0.00039
8,6,21,61,0.00035
8,6,21,62,0.00033
8,6,22,60,0.00060
8,6,22,61,0.00040
8,6,22,62,0.00036
8,6,22,63,0.00028
8,6,22,65,0.00034
8,6,22,66,0.00026
8,6,22,67,0.00027
8,6,22,69,0.00178
8,6,23,59,0.00032
8,6,24,59,0.00052
8,6,24,60,0.00037
8,6,24,61,0.00028
8,6,24,62,0.00037
8,6,24,63,0.00038
8,6,24,64,0.00034
8,8,-65,293,0.00028
8,8,-60,301,0.00025
8,8,-25,110,0.00026
8,8,-24,108,0.00047
8,8,-22,109,0.00031
8,8,-21,112,0.00029
8,8,-20,108,0.00061
8,8,-20,109,0.00074
8,8,-19,109,0.00037
8,8,-19,110,0.00026
8,8,-18,100,0.00029
8,8,-18,101,0.00032
8,8,-18,110,0.00039
8,8,-18,119,0.00028
8,8,-17,110,0.00026
8,8,-17,116,0.00035
8,8,-17,118,0.00055
8,8,-16,112,0.00027
8,8,-16,113,0.00062
8,8,-16,114,0.00028
8,8,-16,115,0.00040
8,8,-16,116,0.00064
8,8,-16,117,0.00027
8,8,-16,118,0.00088
8,8,-16,119,0.00055
8,8,-15,101,0.00044
8,8,-15,113,0.00047
8,8,-15,118,0.00032
8,8,-14,76,0.00056
8,8,-14,77,0.00033
8,8,-14,89,0.00029
8,8,-14,90,0.00064
8,8,-14,97,0.00028
8,8,-13,53,0.00031
8,8,-13,71,0.00040
8,8,-13,85,0.00025
8,8,-13,123,0.00032
8,8,-12,60,0.00043
8,8,-12,61,0.00037
8,8,-12,62,0.00035
8,8,-12,64,0.00028
8,8,-12,65,0.00034
8,8,-12,66,0.00032
8,8,-12,68,0.00026
8,8,-12,75,0.00029
8,8,-12,76,0.00045
8,8,-12,77,0.00031
8,8,-12,79,0.00027
8,8,-12,80,0.00025
8,8,-12,84,0.00033
8,8,-12,95,0.00031
8,8,-12,113,0.00025
8,8,-11,45,0.00044
8,8,-11,66,0.00029
8,8,-11,67,0.00032
8,8,-11,71,0.00028
8,8,-11,72,0.00029
8,8,-11,74,0.00039
8,8,-11,79,0.00030
8,8,-11,80,0.00042
8,8,-11,90,0.00041
8,8,-11,91,0.00031
8,8,-11,93,0.00027
8,8,-11,98,0.00044
8,8,-11,99,0.00038
8,8,-11,101,0.00026
8,8,-10,46,0.00045
8,8,-10,47,0.00028
8,8,-10,48,0.00039
8,8,-10,49,0.00039
8,8,-10,52,0.00026
8,8,-10,57,0.00042
8,8,-10,60,0.00028
8,8,-10,61,0.00053
8,8,-10,63,0.00031
8,8,-10,67,0.00050
8,8,-10,68,0.00045
8,8,-10,69,0.00102
8,8,-10,70,0.00046
8,8,-10,81,0.00045
8,8,-10,94,0.00036
8,8,-10,98,0.00027
8,8,-9,42,0.00038
8,8,-9,43,0.00042
8,8,-9,45,0.00040
8,8,-9,47,0.00045
8,8,-9,49,0.00046
8,8,-9,51,0.00030
8,8,-9,52,0.00031
8,8,-9,55,0.00061
8,8,-9,58,0.00043
8,8,-9,59,0.00047
8,8,-9,62,0.00044
8,8,-9,63,0.00083
8,8,-9,64,0.00064
8,8,-9,67,0.00026
8,8,-9,68,0.00027
8,8,-9,69,0.00037
8,8,-9,70,0.00040
8,8,-9,71,0.00068
8,8,-9,72,0.00037
8,8,-9,73,0.00033
8,8,-9,85,0.00025
8,8,-9,99,0.00038
8,8,-9,106,0.00031
8,8,-8,40,0.00032
8,8,-8,41,0.00048
8,8,-8,42,0.00083
8,8,-8,43,0.00033
8,8,-8,47,0.00077
8,8,-8,49,0.00028
8,8,-8,51,0.00076
8,8,-8,52,0.00035
8,8,-8,53,0.00051
8,8,-8,54,0.00063
8,8,-8,55,0.00069
8,8,-8,56,0.00029
8,8,-8,58,0.00033
8,8,-8,60,0.00027
8,8,-8,65,0.00034
8,8,-8,72,0.00049
8,8,-8,73,0.00063
8,8,-8,87,0.00046
8,8,-8,89,0.00026
8,8,-8,91,0.00036
8,8,-8,92,0.00031
8,8,-8,99,0.00036
8,8,-7,40,0.00033
8,8,-7,41,0.00067
8,8,-7,42,0.00112
8,8,-7,43,0.00030
8,8,-7,44,0.00034
8,8,-7,45,0.00060
8,8,-7,46,0.00053
8,8,-7,47,0.00034
8,8,-7,49,0.00025
8,8,-7,52,0.00037
8,8,-7,56,0.00080
8,8,-7,57,0.00052
8,8,-7,58,0.00048
8,8,-7,66,0.00028
8,8,-7,67,0.00045
8,8,-7,71,0.00069
8,8,-7,76,0.00030
8,8,-7,92,0.00053
8,8,-7,93,0.00028
8,8,-7,98,0.00029
8,8,-6,40,0.00042
8,8,-6,41,0.00057
8,8,-6,42,0.00026
8,8,-6,44,0.00043
8,8,-6,45,0.00037
8,8,-6,46,0.00041
8,8,-6,47,0.00062
8,8,-6,48,0.00036
8,8,-6,50,0.00038
8,8,-6,52,0.00032
8,8,-6,53,0.00169
8,8,-6,54,0.00040
8,8,-6,56,0.00030
8,8,-6,68,0.00114
8,8,-6,69,0.00033
8,8,-6,76,0.00032
8,8,-6,86,0.00041
8,8,-6,92,0.00035
8,8,-6,93,0.00049
8,8,-6,98,0.00043
8,8,-6,106,0.00038
8,8,-5,40,0.00043
8,8,-5,43,0.00025
8,8,-5,45,0.00028
8,8,-5,47,0.00040
8,8,-5,48,0.00034
8,8,-5,50,0.00027
8,8,-5,54,0.00059
8,8,-5,55,0.00031
8,8,-5,57,0.00030
8,8,-5,63,0.00028
8,8,-5,64,0.00037
8,8,-5,68,0.00043
8,8,-5,69,0.00119
8,8,-5,70,0.00031
8,8,-5,71,0.00042
8,8,-5,72,0.00058
8,8,-5,73,0.00044
8,8,-5,80,0.00029
8,8,-5,81,0.00025
8,8,-5,85,0.00028
8,8,-5,87,0.00032
8,8,-5,88,0.00041
8,8,-5,89,0.00041
8,8,-5,90,0.00092
8,8,-5,91,0.00134
8,8,-5,92,0.00084
8,8,-5,93,0.00033
8,8,-5,94,0.00036
8,8,-5,96,0.00033
8,8,-5,97,0.00027
8,8,-5,98,0.00048
8,8,-5,99,0.00038
8,8,-5,100,0.00046
8,8,-5,101,0.00034
8,8,-4,40,0.00040
8,8,-4,41,0.00077
8,8,-4,43,0.00028
8,8,-4,45,0.00040
8,8,-4,64,0.00025
8,8,-4,67,0.00026
8,8,-4,68,0.00047
8,8,-4,70,0.00174
8,8,-4,71,0.00173
8,8,-4,73,0.00028
8,8,-4,74,0.00043
8,8,-4,75,0.00053
8,8,-4,76,0.00031
8,8,-4,77,0.00028
8,8,-4,81,0.00085
8,8,-4,82,0.00031
8,8,-4,83,0.00044
8,8,-4,84,0.00094
8,8,-4,85,0.00093
8,8,-4,86,0.00042
8,8,-4,87,0.00072
8,8,-4,88,0.00044
8,8,-4,89,0.00072
8,8,-4,90,0.00050
8,8,-4,91,0.00046
8,8,-4,92,0.00027
8,8,-4,94,0.00041
8,8,-4,96,0.00030
8,8,-4,97,0.00069
8,8,-4,98,0.00035
8,8,-4,101,0.00027
8,8,-3,41,0.00079
8,8,-3,42,0.00026
8,8,-3,51,0.00090
8,8,-3,52,0.00036
8,8,-3,55,0.00027
8,8,-3,60,0.00087
8,8,-3,61,0.00065
8,8,-3,62,0.00040
8,8,-3,63,0.00034
8,8,-3,64,0.00035
8,8,-3,65,0.00026
8,8,-3,66,0.00044
8,8,-3,67,0.00107
8,8,-3,68,0.00048
8,8,-3,71,0.00027
8,8,-3,77,0.00041
8,8,-3,78,0.00030
8,8,-3,80,0.00034
8,8,-3,81,0.00044
8,8,-3,82,0.00032
8,8,-3,83,0.00071
8,8,-3,84,0.00164
8,8,-3,85,0.00096
8,8,-3,86,0.00105
8,8,-3,87,0.00091
8,8,-3,88,0.00101
8,8,-3,89,0.00039
8,8,-3,90,0.00053
8,8,-3,91,0.00070
8,8,-3,92,0.00046
8,8,-3,93,0.00036
8,8,-3,94,0.00055
8,8,-3,95,0.00052
8,8,-3,96,0.00042
8,8,-3,97,0.00038
8,8,-3,98,0.00030
8,8,-2,42,0.00068
8,8,-2,51,0.00072
8,8,-2,52,0.00030
8,8,-2,56,0.00027
8,8,-2,57,0.00031
8,8,-2,58,0.00061
8,8,-2,59,0.00044
8,8,-2,62,0.00038
8,8,-2,63,0.00025
8,8,-2,65,0.00027
8,8,-2,66,0.00034
8,8,-2,67,0.00151
8,8,-2,71,0.00044
8,8,-2,73,0.00080
8,8,-2,74,0.00033
8,8,-2,78,0.00026
8,8,-2,79,0.00049
8,8,-2,80,0.00037
8,8,-2,81,0.00039
8,8,-2,82,0.00026
8,8,-2,83,0.00032
8,8,-2,84,0.00040
8,8,-2,85,0.00042
8,8,-2,86,0.00066
8,8,-2,87,0.00119
8,8,-2,88,0.00087
8,8,-2,89,0.00032
8,8,-2,91,0.00038
8,8,-2,92,0.00052
8,8,-2,94,0.00061
8,8,-2,96,0.00030
8,8,-1,42,0.00040
8,8,-1,43,0.00044
8,8,-1,44,0.00035
8,8,-1,56,0.00050
8,8,-1,57,0.00040
8,8,-1,60,0.00085
8,8,-1,61,0.00043
8,8,-1,64,0.00027
8,8,-1,65,0.00027
8,8,-1,68,0.00031
8,8,-1,70,0.00082
8,8,-1,71,0.00063
8,8,-1,72,0.00099
8,8,-1,73,0.00043
8,8,-1,74,0.00060
8,8,-1,75,0.00142
8,8,-1,76,0.00039
8,8,-1,77,0.00028
8,8,-1,78,0.00041
8,8,-1,79,0.00035
8,8,-1,80,0.00049
8,8,-1,81,0.00078
8,8,-1,82,0.00053
8,8,-1,83,0.00101
8,8,-1,84,0.00061
8,8,-1,85,0.00045
8,8,-1,86,0.00048
8,8,-1,87,0.00065
8,8,-1,88,0.00218
8,8,-1,89,0.00054
8,8,-1,90,0.00030
8,8,-1,93,0.00042
8,8,-1,264,0.00041
8,8,-1,268,0.00034
8,8,0,43,0.00041
8,8,0,44,0.00044
8,8,0,49,0.00038
8,8,0,50,0.00075
8,8,0,51,0.00044
8,8,0,53,0.00026
8,8,0,56,0.00040
8,8,0,58,0.00029
8,8,0,59,0.00060
8,8,0,60,0.00039
8,8,0,61,0.00027
8,8,0,62,0.00093
8,8,0,63,0.00025
8,8,0,65,0.00026
8,8,0,66,0.00038
8,8,0,67,0.00067
8,8,0,68,0.00055
8,8,0,75,0.00027
8,8,0,76,0.00043
8,8,0,77,0.00034
8,8,0,78,0.00040
8,8,0,79,0.00076
8,8,0,80,0.00040
8,8,0,81,0.00061
8,8,0,82,0.00090
8,8,0,83,0.00036
8,8,0,84,0.00033
8,8,0,85,0.00027
8,8,0,88,0.00056
8,8,0,89,0.00038
8,8,0,90,0.00075
8,8,0,91,0.00035
8,8,0,92,0.00043
